,2,8:50 AM,ATB,,GTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRO,,,,,,,,,,RA8,,,,,,UEC403 T,,TA1,,VK,,,,,,,,,,,,UES012 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTA016 P,,UTA016 P,,,,,,,,,,,,,,,,,,,RPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,9:40 AM,UCS405 L,,,,,,,,,,,,,,,,,,,,,,,,UCS303 P,,UCS303 P,,UCS303 P,,UCS303 P,,,,,,UMA007 P,,,,HLB,,MDM,,,,,,,,,,,,,,,,,,UES012 L,,,,,,,,,,,,,,,,UMA007 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,,,MJU,,,,,,,,,,,,,,,,,,,,,,,,JHB,,NEG,,VIN,,RDS,,,,,,MG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUS,,,,,,,,,,,,,,,,MER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10:30 AM,UES012 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMA007 L,,,,,,,,,,,,,,,,,,,,ICT T,,,,,,UEC307 T,,UEC403 T,,UES012 T,,UES012,,UES012 T,,UEC612 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,,,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AKL,,,,,,,,,,,,,,,,,,,,,AM,,,UEC612 P,,,JSK,,RPY,,TA10,,TA8,,TA9,,,,,,,,,,,,,,,,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,11:20 AM,UCS303 L,,,,,,,,,,,,,,,,,,,,,,,,UCS301 P,,UCS301 P,,UCS301 P,,UCS301 P,,,,,,,,,,UCS405 L,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,,,,,UEC307 T,,UEC612 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,,,VIN,,,,,,,,,,,,,,,,,,,,,,,,RA22,,MAK,,SP,,SUG,,,,,,,,,,SMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JSK,,TA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UES012 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTA016 P,,UEC612 T,,,,UTA016 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LKB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DWR,,,TA8,,,SCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTA016 P,,UTA016 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICT T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NJ,,,UEC301 P,,UEC612 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,1:50 PM,UTA016 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTK,,RLG,,UTA016 L,,,,,,,,,,,,,,,,,,,,ICT L,,,,,,,,,,,,,,,,,,,,,,,,,,AAR,,PF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HDJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,2:40 PM,,,,,,,,,,,,,,,,,,,,,UCS301 L,,,,,,,,,,,,,,,,,,,,UCS311 P,,UCS311 P,,UCS311 P,,UCS311 P,,,,,,,,,,,,,,UEC403 L,,,,,,,,,,,,,,,,ICT T ,,UEC612 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,SP,,,,,,,,,,,,,,,,,,,,RA7,,AMR,,RA10,,RA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNJ,,NJ,,TA7,,,,,UEC301 P,,,,,,UEC612 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,3:30 PM,UCS405 T,,UES012 T,,UCS405 T,,UES012 T,,,,,,,,,,,,,,UCS405 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UEC612 L,,,,,,,,,,,,,,,,UTA016 P,,UTA016 P,,,,,,MKR,,,,UEC301 T,,TA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPK,,OPP,,SHG,,TA2,,,,,,,,,,,,,SMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,DK,,KS,,,,,,,,,,,AAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,4:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTA016 ,,UTA016 P,,,,,,,,,,,,,,,,,,,,,,,,,,UCS301 P,,UCS301 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,UMA007 P,,UMA007 P,,,,,,,,,,,,,,,,,,,,,,ARM,,HPS,,,,,,,,,,,,,,,,,,,,,,,,,,RA22,,RA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,5:10 PM,,,,,PJS,,RA 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS405 T,,UCS405 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RA25,,,SHG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UES012 P,,,,UES012 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,6:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TA5,,,,TA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,8:00 AM,UES012 T,,,,UES012 T,,,,UCS303 P,,UCS303 P,,UCS303 P,,UCS303 P,,UCS303 P,,UCS303 P,,UES012 T,,UES012 T,,,,,,,,,,,,,,,,,,UCS303 L,,,,,,,,,,,,,,,,,,,,,,UES012 P,,,,UES012 P,,,,,,,,UEC403 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,,TA 1,,,,TA 2,,,,NEG,,RDS,,RA24,,CRA2,,RA2,,RA18,,,TA4,,TA5,,,,,,,,,,,,,,,,,JHB,,,,,,,,,,,,,,,,,,,,UMA007 P,,TA11,,,,TA12,,,,,,,,TA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,8:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS301 L,,,,,,,,,,,,,,,,,,,,TA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,9:40 AM,,,,,,,,,UCS311 P,,UCS311 P,,UCS311 P,,UCS311 P,,UCS311 P,,UCS311 P,,UCS301 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UEC307 L,,,,,,,,,,,,,,,,UES012 P,,,,UES012 P,,,,UES012 P,,,,UES012 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,AMR,,RA34,,RA27,,RA31,,RA32,,RA33,,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSS,TA6,,,,TA7,,,,TA8,,,,TA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T,4,10:30 AM,,,,,,,,,,,,,,,,,,,,,UCS405 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UES012 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,SMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U,5,11:20 AM,,,,,,,,,,,,,,,,,UES012 T,,UES012 T,,UMA007 L,,,,,,,,,,,,,,,,,,,,UMA007 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMA007 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TA3,,TA4,SPN,,,,,,,,,,,,,,,,,,,,AKL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,6,12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,UES012 T,,UES012 T,,,,,,,,,,,,,,,,,,,,,,UES012 T,,,,,,,,,,,,GE L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TA5,,TA6,,,,,,,,,,,,,,,,,,,,,,TA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,7,1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UES012 T,,UES012 T,,,,,,,,,,,,UES012 T,,UES012 T,,UES012 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TA5,,TA6,,,,,,,,,,,,TA7,,TA8,,TA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8,1:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UES012 P,,,,,,,,,,,,UES012 P,,,,ICT L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TA11,,,,,,,,,,,,TA12,,,,,,,,,,,,,,,,,,,AKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,9,2:40 PM,,,,,,,,,,,,,,,,,,,,,,,UMA007 P,,,,,,,,,,,,UMA007 P,,,,,,,,,,,,,,,,UMA007 P,,,,,,,,,,,,,,,,,,,,,,,,,,UEC612 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,SPN,,,,,,,,,,,,RA4,,,,,,,,,,,,,,,,RA5,,,,,,,,,,,,,,,,,,,,,,,,,,PF 1,,,,UEC612 P,,,,,,,,,,UEC 301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,3:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,,,,,,,,,,TA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,4:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMA007 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,5:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,6:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNATURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TIME TABLE JULY TO DEC 2020,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,                               SECOND YEAR,,,,            3RD  YEAR A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAY,HOURS,EIC1,,EIC2,,ELE1,,ELE2,,ELE3,,ELE4,,MEE 1,,MEE 2,,MEE 3,,MEE4,,MEE 5,,MEE 6,,MEE 7,,MEE8,,MEE9,,MEC1,,MEC 2,,CHE1,,BT1,,BT2,,CE1,,CE2,,CE3,
,8:00 AM,UEE507 L,,,,,,,,,,,,UME505 L,,,,,,,,UME505 L,,,,,,,,,,,,,,GE (L),,UBT601 L,,,,,,,,,
M,,,,,ANK,,,,,,,,,,,,,,VKS,,,,,,,,,,,,VS,,,,,,,,,,SDS,,,,,,
,8:50 AM,UEI507 L,,,,UEE401 L,,,,,,,,UME513 L,,,,,,,,UME513 L,,,,,,,,,,UME513 L,,,,UCH502 L,,UBT508 L,,,,UCE501 L,,,,,
O,,,,,VKM,,,,,,,,AS,,,,,,APH,,,,,,,,,,,,RKG,,,,APH,,SMB,,,,SW,,,,,,APR
,9:40 AM,UEI301 L,,,,UEE504 L,,,,,,,,UME501 L,,,,,,,,UME501 L,,,,,,,,,,UME501 L,,,,UCH405 L,,UBT602 L,,,,UCE401 L,,,,,
N,,,,,SKS,,,,,,,,SS,,,,,,SKM,,,,,,,,,,,,GTS,,,,SKM,,SKS,,,,MSR,,,,,,RBB
,10:30 AM,,,,,UEE605 T,,UEE605 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCE509 L,,,,,
D,,,,,,,MUKI,,TA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TNC
,11:20 AM,UEI610 P,,,,,,,,UEI501 T,,UEE504 T,,,,,,,,,,,,,,,,,,,,UEC502 P,,,,,,,,,,,,,,,
A,,MIS,,,,,,,,,SAH,,SS,,,,,,,,,,,,,,,,,,,AG,,,,,,,,,,,,,,,
,12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:00 PM,,,,,,,,,UEE605 P,,UEE605 P,,UME404 T,,UME501 T,,UME404 T,,UME501 T,,UME733 T,,UME513 T,,UME733 T,,UME513 T,,,,UME501 T,,UME513 T,,,,,,,,,,,,,
,,,,,,,,,,MBK,,TA4,,,JPT,,JGT,,RUP,,HPS,,SAT,,LKS,,DWR,,RKG,,,,VRS,,PKJ,,,,,,,,,,,,
,1:50 PM,,,,,,,,,,,,,UME501 T,,UME404 T,,UME501 T,,UME404 T,,UME513 T,,UME733 T,,UME513 T,,UME733 T,,,,UME513 T,,UME501 T ,,UCH503 L,,UBT602 P,,,,,,,,,
,,,,,,,,,,,,,,,AM,,JPT,,HPS,,RUP,,LKS,,SAT,,NB,,DWR,,,,PKJ,,VRS,,HB,,,,,,,,,,
,2:40 PM,UEI301 T,,UEI507 T,,UTA012 P,,,,,,,,,,,,,,,,,,,,,,,,,,UEC502 L,,,,UCH501 L,,MSR,,,,UCE401 T,,UCE501 T,,UCE510 T,
,,,SKS,,VKM,PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AKK,,SKA,,,,,,TA,,APR,,HS
,3:30 PM,,,,,,,,,UEE605 T,,UEI501 T,,,,,,,,,,,,,,,,,,,,,,,,UCH506 L,,UBT401 T,,UBT508 T,,UCE509 P,,,,,
,,,,,,,,,,,TA4,,SAH,,,,,,,,,,,,,,,,,,,,,,,,PMS,DBT,,SW,,TNC,,,,,
,4:20 PM,,,,,,,,,UEE401 T,,UEE401 T,,,,,,UTA012 P,,,,,,,,,,,,,,,,UTA012 P,,,,,,,,,,,,,
,,,,,,,,,,,AS,,TA3,,,,,VS,,,,,,,,,,,,,,,,VIN,,,,,,,,,,,,,
,5:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00 AM,,,,,UEE605 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCH501 L,,UBT 605 L,,,,UCE609 T,,,,,
T,,,,,,,,,,,,,MBK,,,,,,,,,,,,,,,,,,,,,,,,SKA,AKR,,,,,,,,,ABD
,8:50 AM,UEI501 L,,,,UEI501 L,,,,,,,,,,,,,,,,,,,,,,,,,,UEI501 L,,,,UCH503 L,,UBT603 L,,,,UCE507 L,,,,,
U,,,SAH,,,,,,,,,,SAH,,,,,,,,,,,,,,,,,,,,,,SAH,,HB,,DBJ,,,,,,,,HS
,9:40 AM,UEI610 L,,,,UEI610 L,,,,,,,,,,,,,,,,,,,,,,,,,,UEI501 T,,,,,,UTA012 L,,,,UTA012 L,,,,,
E,,,NJS,,,,,,,,,,NJS,,,,,,,,,,,,,,,,,,,,TA6,,,,,VIN,,,,,,,,,RBB
,10:30 AM,UEI841 L,,,,,,,,,,,,UME733 L,,,,,,,,,,,,,,,,,,UEC507 T,,UEC502 P,,,,,,,,,,,,,
S,,,SJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,TN,AG,,,,,,,,,,,,,
,11:20 AM,,,,,UEE504 P,,,,UEE401 P,,,,UME404 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,,,,,,SS,,,,AS,,,,,,,,,,,,,,,,,,,,,NG,,,,,,,,,,,,,,,,
,12:10 PM,UEI841 T,,,,,,,,,,,,UTA012 L,,,,,,,,UTA012 L,,,,,,,,,,UTA012 L,,,,UCH506 L,,,,,,,,,,,
A,,,SJ,,,,,,,,,,,,,,,,,,VS,,,,,,ASO,,,,,,,,VS,,PMS,,,,,,,,,,
,1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCH405 L,,,,,,,,,,,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SKS,,,,,,,,,,
,1:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UBT603 P,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:40 PM,UEE507 T,,,,UEI610 P,,,,,,,,,,,,,,,,UTA012 P,,,,,,,,,,,,,,,,DBT,,,,,,,,UCE401 T,
,,,ANK,,,NJS,,,,,,,,,,,,,,,,ASO,,,,,,,,,,,,,,,,,,,,,,,,,TA
,3:30 PM,UEI507 T,,UEI301 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,UEC507 L,,,,UCH506 P,,,,,,UCE501 P,,,,,
,,,VKM,,SKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,NS,,,,,,APR,,,,,
,4:20 PM,,,,,,,,,,,,,UME501 P,,,,UME501 P,,,,UME513 P,,,,UME513 P,,,,UME501 P,,UME513 P,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,SKM,,,,AM,,,,RKG,,,,JKS,,,,SDN,,ANA,,,,,,,,,,,,,,,
,5:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCH501 L,,UBT601 L,,,,UCE501 L,,,,,
W,,,,,,,,,,,,,,UME505 P,,,,,,,,UME505 P,,,,,,,,,,,,UEC507 P,,,SMB,,,,SDS,,,,,,APR
,8:50 AM,UEI507 L,,,,UEE401 P,,,,UEE504 P,,,,VKS,,,,,,,,DWR,,,,,,,,,,,,TN,,UCH605 L,,UBT508 L,,,,UCE510 L,,,,,
E,,,VKM,,,AS,,,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,GCH,SW,,,,,,,,,MNP
,9:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UEC502 T,,,,UCH506 L,,UBT602 L,,,,UCE509 L,,,,,
D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG,,,,PMS,MSR,,,,,,,,,TNC
,10:30 AM,UEI301 P,,,,UEE504 T,,,,UEE504 T,,UEE605 T,,,,,,,,,,,,,,,,,,,,UEI501 P,,,,,,,,,,,,,,UTA012 P,
N,,SKS,,,,,TA3,,,,TA7,,TA4,,,,,,,,,,,,,,,,,,,TA6,,,,,,,,,,,,,,RBB,
,11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:10 PM,,,UEI501 T,,,,,,,,,,,,,,,,,,,,,,,,,,UME404 T,,,,UEC502 T,,,,UBT508 T,,UBT603 T,,,,,,,
S,,,,,TA5,,,,,,,,,,,,,,,,,,,,,,,,,,JPT,,,,AG,,,SW,,DBJ,,,,,,,
,1:00 PM,,,,,,,,,,,,,UME404 L,,,,,,,,,,,,,,,,,,,,,,GE(L),,UTA012 P,,,,,,,,,
D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NG,,,,,,,,,,,,,,,,
,1:50 PM,UEI507 L,,,,,,,,,,,,UME733 L,,,,,,,,,,,,,,,,,,UEC507 L,,,,,,VIN,,,,,,,,,
A,,,,,ANK,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,TN,UCH506 P,,,,,,,,,,,
,2:40 PM,UEI501 T,,,,UTA012 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC,,,,,,UCE401 L,,,,,
Y,,,TA5,,,,,,,,,,PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBB
,3:30 PM,,,,,UEE401 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCE609 T,,UCE692 P,,UCE507 T,
